country,station_code,station_name,station_latitude,station_longitude,station_governance,region1,region2,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sampleID,series_subroup,source
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0225,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0226,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,M,AGMEA,WO,,9,y,,,,20,%,SW-ABJ-0227,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0228,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0229,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2004,Salvelinus alpinus,F,AGMEA,WO,,9,y,,,,20,%,SW-ABJ-0230,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0231,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0232,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,F,AGMEA,WO,,9,y,,,,20,%,SW-ABJ-0233,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0234,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0235,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0236,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0237,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0238,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0239,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2005,Salvelinus alpinus,M,AGMEA,WO,,7,y,,,,20,%,SW-ABJ-0240,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0241,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0242,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0243,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0244,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0245,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0246,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0247,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2006,Salvelinus alpinus,,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0248,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0249,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0250,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0251,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0252,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0253,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0254,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0255,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,7,y,,,,20,%,SW-ABJ-0256,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,7,y,,,,20,%,SW-ABJ-0257,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2007,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0258,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0259,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0260,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0261,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0262,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0263,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0264,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0265,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0266,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0267,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2008,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0268,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0269,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0270,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0271,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0272,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0273,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0274,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0275,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0276,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0277,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2009,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0278,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0279,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0280,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0281,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0282,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0283,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0284,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0285,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0286,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0287,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2010,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0288,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0289,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0290,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0291,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0292,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0293,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0294,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0295,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0296,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0297,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2011,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0298,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0299,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0300,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0301,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0302,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0303,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0304,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0305,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0306,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0307,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2012,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0308,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2013,Salvelinus alpinus,M,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0309,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2013,Salvelinus alpinus,F,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0310,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2013,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0311,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2013,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0312,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2013,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0313,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0314,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0315,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0316,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0317,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0318,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0319,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,M,AGMEA,WO,,7,y,,,,20,%,SW-ABJ-0320,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0321,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0322,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2014,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0323,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,F,AGMEA,WO,,2,y,,,,20,%,SW-ABJ-0324,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0325,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0326,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0327,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0328,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0329,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,F,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0330,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0331,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,9,y,,,,20,%,SW-ABJ-0332,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2015,Salvelinus alpinus,M,AGMEA,WO,,6,y,,,,20,%,SW-ABJ-0333,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0334,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0335,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0336,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0337,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0338,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0339,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0340,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0341,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0342,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2016,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0343,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0344,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,F,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0345,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,M,AGMEA,WO,,5,y,,,,20,%,SW-ABJ-0346,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0347,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,F,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0348,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0349,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,F,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0350,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,F,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0351,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,M,AGMEA,WO,,3,y,,,,20,%,SW-ABJ-0352,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2017,Salvelinus alpinus,M,AGMEA,WO,,4,y,,,,20,%,SW-ABJ-0353,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2018,Salvelinus alpinus,F,AGMEA,WO,,5.0,y,,,,20,%,SW-ABJ-0354,,SuzanneF
Sweden,A401,Abiskojaure AMAP,68.28789,18.58575,AMAP~OSPAR,1,Barents Sea,2018,Salvelinus alpinus,M,AGMEA,WO,,4.0,y,,,,20,%,SW-ABJ-0355,,SuzanneF
