country,station_code,station_name,year,date,latitude,longitude,dephu,purpm,species,sex,subseries,n_individual,determinand,matrix,basis,value,unit,limit_detection,limit_quantification,uncertainty,unit_uncertainty,censoring,method_analysis,sample
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,Se,LI,W,33.3,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,Se,MU,W,0.614,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,21.3,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,29.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,28.7,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,MU,W,28,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,24.4,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,28.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,MU,W,28.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,MU,W,26.3,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,29.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,20.9,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,22.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,28.3,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,25.4,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,29.2,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,22.9,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,LI,W,29.4,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,KI,W,22.6,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,LI,W,29,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,MU,W,30.1,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,DRYWT%,KI,W,22.4,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,DRYWT%,MU,W,26.8,%,,,4,%,,DW105,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,LNMEA,WO,,410,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,LNMEA,WO,,515,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,LNMEA,WO,,530,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,LNMEA,WO,,425,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,LNMEA,WO,,440,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,LNMEA,WO,,460,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,LNMEA,WO,,515,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,LNMEA,WO,,500,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,LNMEA,WO,,450,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,LNMEA,WO,,535,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,LNMEA,WO,,390,cm,,,,,,RSM,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,1905.0700000000000,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,931.06,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,932.24,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,2385.6000000000000,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,1027.6400000000000,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,785.06,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,71,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,26.4,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,31.9,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,16.6,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,CD,LI,W,29.9,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,53.1,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,12.8,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,26.8,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,12.7,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,8.89,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,47.6,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,19.3,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,34.8,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,LI,W,10.5,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,CD,KI,W,96.7,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,CD,KI,W,41.8,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,MU,W,5.31,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,LI,W,160,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,65.2,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,125,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,74.4,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,MU,W,2.15,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,75.9,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,MU,W,2.86,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,137,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,42.3,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,MU,W,2.91,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,AD,1,HG,LI,W,74.5,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,F,AD,1,HG,MU,W,2.63,mg/kg,,,30,%,,ICP-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TNONC,BB,L,1704.5800000000000,ng/g,,,11.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEPP,BB,L,927.97,ng/g,,,9.4,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEOP,BB,L,308.93,ng/g,,,7.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEOP,BB,L,161.9,ng/g,,,7.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEPP,BB,L,1335.79,ng/g,,,9.4,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,3.59,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,3.71,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,5.08,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,3.51,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,5.64,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEOP,BB,L,81.55,ng/g,,,7.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,5.06,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TCDAN,BB,L,3.23,ng/g,,,14.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOA,LI,W,0.2,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOS,LI,W,64.1,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOS,LI,W,110.7,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFNA,LI,W,10.8,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFNA,LI,W,22.1,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOSD,LI,W,4.3,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOSD,LI,W,5,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFTDA,LI,W,4.5,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFTDA,LI,W,7.5,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,TDEPP,BB,L,498.62,ng/g,,,9.4,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFUnDA,LI,W,85.3,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFUnDA,LI,W,53.4,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFTrDA,LI,W,29.4,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFTrDA,LI,W,51.6,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,142.54,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,19.2,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,21.68,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,41.15,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,38.3,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,34.47,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,25.56,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,HCHB,BB,L,18.58,ng/g,,,13.8,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,101.57,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,89.28,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,156.03,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,168.14,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,159.25,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,101.31,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,MIREX,BB,L,86.06,ng/g,,,9.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC26,BB,L,1063.71,ng/g,,,14,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC26,BB,L,1097.72,ng/g,,,14,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC32,BB,L,1.9,ng/g,,,8.6,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC32,BB,L,2.66,ng/g,,,8.6,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC26,BB,L,729.26,ng/g,,,14,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC26,BB,L,525.51,ng/g,,,14,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,139.42,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,381.81,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,262.65,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,313.7,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,159.76,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,OCDAN,BB,L,119.43,ng/g,,,13.2,%,,GC-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHpS,LI,W,0.1,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHxDA,LI,W,0.1,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHxDA,LI,W,0.1,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFDOA,LI,W,8.5,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFDOA,LI,W,14.5,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHpS,LI,W,0.2,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHXS,LI,W,0.2,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFHXS,LI,W,0.3,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFOA,LI,W,0.4,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFDA,LI,W,34,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PFDA,LI,W,19.8,ng/g,,,,,,UPLC-MS-MS,4309942
Denmark,A902,Føroyskar hvalvágir ,2015,29/06/2015,62.30033,-6.523,,B~T~S~R,Globicephala melas,M,JV,1,PCC62,BB,L,169.55,ng/g,,,13.4,%,,GC-MS,4309942
